codigo_bdns,fecha_recepcion,tipo_administracion,status,last_error,last_attempt,retries
835685,2025-05-28,C,pending,,,0
835705,2025-05-28,C,pending,,,0
835711,2025-05-28,C,pending,,,0
835719,2025-05-28,C,pending,,,0
835761,2025-05-28,C,pending,,,0
835840,2025-05-28,C,pending,,,0
835849,2025-05-28,C,pending,,,0
835912,2025-05-28,C,pending,,,0
835930,2025-05-28,C,pending,,,0
835985,2025-05-28,C,pending,,,0
835988,2025-05-28,C,pending,,,0
835992,2025-05-28,C,pending,,,0
836068,2025-05-29,C,pending,,,0
836106,2025-05-29,C,pending,,,0
836110,2025-05-29,C,pending,,,0
836311,2025-05-29,C,pending,,,0
836400,2025-05-30,C,pending,,,0
