codigo_bdns,fecha_recepcion,tipo_administracion,status,last_error,last_attempt,retries
543920,2021-01-11,L,pending,,,0
543923,2021-01-11,L,pending,,,0
543924,2021-01-11,L,pending,,,0
543925,2021-01-11,L,pending,,,0
543926,2021-01-11,L,pending,,,0
543927,2021-01-11,L,pending,,,0
543928,2021-01-11,L,pending,,,0
543929,2021-01-12,L,pending,,,0
543930,2021-01-12,L,pending,,,0
543931,2021-01-12,L,pending,,,0
543932,2021-01-12,L,pending,,,0
543933,2021-01-12,L,pending,,,0
543935,2021-01-12,L,pending,,,0
543936,2021-01-12,L,pending,,,0
543937,2021-01-12,L,pending,,,0
543938,2021-01-12,L,pending,,,0
543939,2021-01-12,L,pending,,,0
543940,2021-01-12,L,pending,,,0
543941,2021-01-12,L,pending,,,0
543942,2021-01-12,L,pending,,,0
543943,2021-01-12,L,pending,,,0
543944,2021-01-12,L,pending,,,0
543946,2021-01-12,L,pending,,,0
543947,2021-01-12,L,pending,,,0
543948,2021-01-12,L,pending,,,0
543949,2021-01-12,L,pending,,,0
543950,2021-01-12,L,pending,,,0
543951,2021-01-12,L,pending,,,0
543952,2021-01-12,L,pending,,,0
543953,2021-01-12,L,pending,,,0
543954,2021-01-12,L,pending,,,0
543955,2021-01-12,L,pending,,,0
543956,2021-01-12,L,pending,,,0
543957,2021-01-12,L,pending,,,0
543958,2021-01-12,L,pending,,,0
543959,2021-01-12,L,pending,,,0
543960,2021-01-12,L,pending,,,0
543962,2021-01-12,L,pending,,,0
543963,2021-01-12,L,pending,,,0
543964,2021-01-12,L,pending,,,0
543966,2021-01-12,L,pending,,,0
543967,2021-01-12,L,pending,,,0
543968,2021-01-12,L,pending,,,0
543969,2021-01-12,L,pending,,,0
543970,2021-01-12,L,pending,,,0
543971,2021-01-12,L,pending,,,0
543972,2021-01-12,L,pending,,,0
543973,2021-01-12,L,pending,,,0
543974,2021-01-12,L,pending,,,0
543976,2021-01-12,L,pending,,,0
543978,2021-01-12,L,pending,,,0
543979,2021-01-12,L,pending,,,0
543981,2021-01-12,L,pending,,,0
543982,2021-01-12,L,pending,,,0
543987,2021-01-12,L,pending,,,0
543988,2021-01-12,L,pending,,,0
543989,2021-01-12,L,pending,,,0
543990,2021-01-12,L,pending,,,0
543992,2021-01-12,L,pending,,,0
543993,2021-01-12,L,pending,,,0
543994,2021-01-12,L,pending,,,0
543995,2021-01-12,L,pending,,,0
543997,2021-01-12,L,pending,,,0
543998,2021-01-12,L,pending,,,0
543999,2021-01-12,L,pending,,,0
544000,2021-01-12,L,pending,,,0
544001,2021-01-12,L,pending,,,0
544002,2021-01-12,L,pending,,,0
544003,2021-01-12,L,pending,,,0
544004,2021-01-12,L,pending,,,0
544005,2021-01-12,L,pending,,,0
544006,2021-01-12,L,pending,,,0
544007,2021-01-12,L,pending,,,0
544008,2021-01-12,L,pending,,,0
544009,2021-01-12,L,pending,,,0
544010,2021-01-12,L,pending,,,0
544011,2021-01-12,L,pending,,,0
544012,2021-01-12,L,pending,,,0
544013,2021-01-12,L,pending,,,0
544014,2021-01-12,L,pending,,,0
544015,2021-01-12,L,pending,,,0
544016,2021-01-12,L,pending,,,0
544017,2021-01-12,L,pending,,,0
544018,2021-01-12,L,pending,,,0
544019,2021-01-12,L,pending,,,0
544020,2021-01-12,L,pending,,,0
544021,2021-01-12,L,pending,,,0
544022,2021-01-12,L,pending,,,0
544023,2021-01-12,L,pending,,,0
544024,2021-01-12,L,pending,,,0
544026,2021-01-12,L,pending,,,0
544028,2021-01-12,L,pending,,,0
544029,2021-01-12,L,pending,,,0
544030,2021-01-12,L,pending,,,0
544031,2021-01-12,L,pending,,,0
544032,2021-01-12,L,pending,,,0
544033,2021-01-12,L,pending,,,0
544034,2021-01-12,L,pending,,,0
544035,2021-01-12,L,pending,,,0
544036,2021-01-12,L,pending,,,0
544037,2021-01-12,L,pending,,,0
544038,2021-01-12,L,pending,,,0
544039,2021-01-12,L,pending,,,0
544040,2021-01-12,L,pending,,,0
544041,2021-01-12,L,pending,,,0
544042,2021-01-12,L,pending,,,0
544043,2021-01-12,L,pending,,,0
544044,2021-01-12,L,pending,,,0
544045,2021-01-12,L,pending,,,0
544046,2021-01-12,L,pending,,,0
544047,2021-01-12,L,pending,,,0
544048,2021-01-12,L,pending,,,0
544049,2021-01-12,L,pending,,,0
544050,2021-01-12,L,pending,,,0
544051,2021-01-12,L,pending,,,0
544052,2021-01-12,L,pending,,,0
544053,2021-01-12,L,pending,,,0
544054,2021-01-12,L,pending,,,0
544055,2021-01-12,L,pending,,,0
544056,2021-01-12,L,pending,,,0
544057,2021-01-12,L,pending,,,0
544058,2021-01-12,L,pending,,,0
544059,2021-01-12,L,pending,,,0
544060,2021-01-12,L,pending,,,0
544061,2021-01-12,L,pending,,,0
544062,2021-01-12,L,pending,,,0
544063,2021-01-12,L,pending,,,0
544065,2021-01-12,L,pending,,,0
544066,2021-01-12,L,pending,,,0
544067,2021-01-12,L,pending,,,0
544068,2021-01-12,L,pending,,,0
544069,2021-01-12,L,pending,,,0
544070,2021-01-12,L,pending,,,0
544071,2021-01-12,L,pending,,,0
544072,2021-01-12,L,pending,,,0
544073,2021-01-12,L,pending,,,0
544074,2021-01-12,L,pending,,,0
544075,2021-01-12,L,pending,,,0
544076,2021-01-12,L,pending,,,0
544077,2021-01-12,L,pending,,,0
