codigo_bdns,fecha_recepcion,tipo_administracion,status,last_error,last_attempt,retries
561855,2021-05-04,C,pending,,,0
561856,2021-05-04,C,pending,,,0
561857,2021-05-04,C,pending,,,0
561858,2021-05-04,C,pending,,,0
561860,2021-05-04,C,pending,,,0
561861,2021-05-04,C,pending,,,0
561862,2021-05-04,C,pending,,,0
561863,2021-05-04,C,pending,,,0
561864,2021-05-04,C,pending,,,0
561889,2021-05-05,C,pending,,,0
561890,2021-05-05,C,pending,,,0
561894,2021-05-05,C,pending,,,0
561899,2021-05-05,C,pending,,,0
561956,2021-05-05,C,pending,,,0
561967,2021-05-05,C,pending,,,0
562002,2021-05-05,C,pending,,,0
562022,2021-05-05,C,pending,,,0
562026,2021-05-05,C,pending,,,0
562064,2021-05-05,C,pending,,,0
562172,2021-05-05,C,pending,,,0
562173,2021-05-05,C,pending,,,0
562174,2021-05-05,C,pending,,,0
562175,2021-05-05,C,pending,,,0
562180,2021-05-05,C,pending,,,0
562181,2021-05-05,C,pending,,,0
562224,2021-05-06,C,pending,,,0
562227,2021-05-06,C,pending,,,0
562256,2021-05-06,C,pending,,,0
562325,2021-05-06,C,pending,,,0
562344,2021-05-06,C,pending,,,0
562354,2021-05-06,C,pending,,,0
562392,2021-05-06,C,pending,,,0
562464,2021-05-06,C,pending,,,0
562537,2021-05-07,C,pending,,,0
562693,2021-05-07,C,pending,,,0
562844,2021-05-10,C,pending,,,0
562862,2021-05-10,C,pending,,,0
562906,2021-05-10,C,pending,,,0
562948,2021-05-10,C,pending,,,0
562961,2021-05-10,C,pending,,,0
562972,2021-05-10,C,pending,,,0
562973,2021-05-10,C,pending,,,0
562975,2021-05-10,C,pending,,,0
563056,2021-05-11,C,pending,,,0
563058,2021-05-11,C,pending,,,0
563060,2021-05-11,C,pending,,,0
563071,2021-05-11,C,pending,,,0
563113,2021-05-11,C,pending,,,0
563133,2021-05-11,C,pending,,,0
563141,2021-05-11,C,pending,,,0
563144,2021-05-11,C,pending,,,0
563146,2021-05-11,C,pending,,,0
563150,2021-05-11,C,pending,,,0
563193,2021-05-11,C,pending,,,0
563236,2021-05-11,C,pending,,,0
563242,2021-05-11,C,pending,,,0
563285,2021-05-11,C,pending,,,0
563434,2021-05-12,C,pending,,,0
563435,2021-05-12,C,pending,,,0
563471,2021-05-12,C,pending,,,0
563472,2021-05-12,C,pending,,,0
563490,2021-05-12,C,pending,,,0
563523,2021-05-12,C,pending,,,0
563581,2021-05-12,C,pending,,,0
563692,2021-05-13,C,pending,,,0
563698,2021-05-13,C,pending,,,0
563771,2021-05-13,C,pending,,,0
563837,2021-05-13,C,pending,,,0
563839,2021-05-13,C,pending,,,0
563994,2021-05-14,C,pending,,,0
564026,2021-05-14,C,pending,,,0
564032,2021-05-14,C,pending,,,0
564159,2021-05-14,C,pending,,,0
564435,2021-05-17,C,pending,,,0
564530,2021-05-18,C,pending,,,0
564562,2021-05-18,C,pending,,,0
564578,2021-05-18,C,pending,,,0
564580,2021-05-18,C,pending,,,0
564586,2021-05-18,C,pending,,,0
564601,2021-05-18,C,pending,,,0
564605,2021-05-18,C,pending,,,0
564642,2021-05-18,C,pending,,,0
564651,2021-05-18,C,pending,,,0
564661,2021-05-18,C,pending,,,0
564671,2021-05-18,C,pending,,,0
564680,2021-05-18,C,pending,,,0
564682,2021-05-18,C,pending,,,0
564696,2021-05-18,C,pending,,,0
564792,2021-05-19,C,pending,,,0
564907,2021-05-19,C,pending,,,0
564918,2021-05-19,C,pending,,,0
564919,2021-05-19,C,pending,,,0
565020,2021-05-19,C,pending,,,0
565037,2021-05-19,C,pending,,,0
565047,2021-05-19,C,pending,,,0
565059,2021-05-19,C,pending,,,0
565149,2021-05-19,C,pending,,,0
565196,2021-05-19,C,pending,,,0
565197,2021-05-19,C,pending,,,0
565198,2021-05-19,C,pending,,,0
565199,2021-05-19,C,pending,,,0
565200,2021-05-19,C,pending,,,0
565261,2021-05-20,C,pending,,,0
565344,2021-05-20,C,pending,,,0
565358,2021-05-20,C,pending,,,0
565406,2021-05-20,C,pending,,,0
565410,2021-05-20,C,pending,,,0
565413,2021-05-20,C,pending,,,0
565418,2021-05-20,C,pending,,,0
565474,2021-05-20,C,pending,,,0
565533,2021-05-21,C,pending,,,0
565699,2021-05-21,C,pending,,,0
565704,2021-05-21,C,pending,,,0
565723,2021-05-21,C,pending,,,0
565743,2021-05-23,C,pending,,,0
565744,2021-05-23,C,pending,,,0
565745,2021-05-23,C,pending,,,0
565746,2021-05-23,C,pending,,,0
565748,2021-05-23,C,pending,,,0
565749,2021-05-23,C,pending,,,0
565750,2021-05-23,C,pending,,,0
565751,2021-05-23,C,pending,,,0
565752,2021-05-23,C,pending,,,0
565753,2021-05-23,C,pending,,,0
565754,2021-05-23,C,pending,,,0
565791,2021-05-24,C,pending,,,0
565795,2021-05-24,C,pending,,,0
565811,2021-05-24,C,pending,,,0
565823,2021-05-24,C,pending,,,0
565891,2021-05-24,C,pending,,,0
565933,2021-05-25,C,pending,,,0
566002,2021-05-25,C,pending,,,0
566003,2021-05-25,C,pending,,,0
566016,2021-05-25,C,pending,,,0
566065,2021-05-25,C,pending,,,0
566092,2021-05-25,C,pending,,,0
566129,2021-05-25,C,pending,,,0
566416,2021-05-26,C,pending,,,0
566417,2021-05-26,C,pending,,,0
566519,2021-05-27,C,pending,,,0
566534,2021-05-27,C,pending,,,0
566577,2021-05-27,C,pending,,,0
566585,2021-05-27,C,pending,,,0
566660,2021-05-27,C,pending,,,0
566699,2021-05-27,C,pending,,,0
566752,2021-05-27,C,pending,,,0
566754,2021-05-27,C,pending,,,0
566759,2021-05-27,C,pending,,,0
566781,2021-05-28,C,pending,,,0
566833,2021-05-28,C,pending,,,0
566846,2021-05-28,C,pending,,,0
567020,2021-05-31,C,pending,,,0
567068,2021-05-31,C,pending,,,0
567070,2021-05-31,C,pending,,,0
567075,2021-05-31,C,pending,,,0
567078,2021-05-31,C,pending,,,0
567080,2021-05-31,C,pending,,,0
567083,2021-05-31,C,pending,,,0
567086,2021-05-31,C,pending,,,0
567090,2021-05-31,C,pending,,,0
567094,2021-05-31,C,pending,,,0
567095,2021-05-31,C,pending,,,0
567097,2021-05-31,C,pending,,,0
567103,2021-05-31,C,pending,,,0
567140,2021-05-31,C,pending,,,0
567177,2021-05-31,C,pending,,,0
567212,2021-05-31,C,pending,,,0
567250,2021-05-31,C,pending,,,0
567279,2021-06-01,C,pending,,,0
567285,2021-06-01,C,pending,,,0
567306,2021-06-01,C,pending,,,0
567317,2021-06-01,C,pending,,,0
567343,2021-06-01,C,pending,,,0
567364,2021-06-01,C,pending,,,0
567365,2021-06-01,C,pending,,,0
567367,2021-06-01,C,pending,,,0
567368,2021-06-01,C,pending,,,0
567370,2021-06-01,C,pending,,,0
567374,2021-06-01,C,pending,,,0
567380,2021-06-01,C,pending,,,0
567387,2021-06-01,C,pending,,,0
567395,2021-06-01,C,pending,,,0
567396,2021-06-01,C,pending,,,0
567397,2021-06-01,C,pending,,,0
567398,2021-06-01,C,pending,,,0
567400,2021-06-01,C,pending,,,0
567401,2021-06-01,C,pending,,,0
567408,2021-06-01,C,pending,,,0
567411,2021-06-01,C,pending,,,0
567412,2021-06-01,C,pending,,,0
567423,2021-06-01,C,pending,,,0
567478,2021-06-01,C,pending,,,0
567502,2021-06-01,C,pending,,,0
567504,2021-06-01,C,pending,,,0
567505,2021-06-01,C,pending,,,0
567506,2021-06-01,C,pending,,,0
567507,2021-06-01,C,pending,,,0
567508,2021-06-01,C,pending,,,0
567509,2021-06-01,C,pending,,,0
567511,2021-06-01,C,pending,,,0
567512,2021-06-01,C,pending,,,0
567513,2021-06-01,C,pending,,,0
567604,2021-06-02,C,pending,,,0
567640,2021-06-02,C,pending,,,0
567657,2021-06-02,C,pending,,,0
567660,2021-06-02,C,pending,,,0
567666,2021-06-02,C,pending,,,0
567667,2021-06-02,C,pending,,,0
567705,2021-06-02,C,pending,,,0
567753,2021-06-02,C,pending,,,0
567754,2021-06-02,C,pending,,,0
567755,2021-06-02,C,pending,,,0
567760,2021-06-02,C,pending,,,0
567761,2021-06-02,C,pending,,,0
